asn,name,cc,cone,verdict,apnic_score,dirty_feeds,total_feeds,atlas_result,apnic_stdev,apnic_min90,apnic_max90,regression
275663,LIVREBRAS INTERNET LTDA,BR,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
275726,j a aguiar,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275725,CTS SERVICOS DE COMUNICACAO LTDA,BR,0,STUB: VULNERABLE,0.0,1,1,,-1.0,-1.0,-1.0,False
275724,CELIO DOMINGOS CABRAL DOS SANTOS,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275723,Ademir Sulzenco & Cia LTDA,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275721,WN DA SILVA,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275720,UP FIBRA TELECOMUNICACOES LTDA - UP FIBRA NET,BR,0,STUB: VULNERABLE,0.0,1,2,,-1.0,-1.0,-1.0,False
275719,Unknown,BR,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
275718,RAPOSO FIBRA LTDA,BR,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
275717,TFIBRA INTERNET LTDA,BR,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
275716,S&S TREINAMENTO E CONSULTORIA LTDA,BR,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
275715,C B DOS SANTOS BRAGA ME,BR,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
275714,E-Consulters Enterprise LTDA,BR,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
275713,Abisson-Net LTDA,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275687,Verus Telecom,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275686,FUNDACAO MUNICIPAL DE TI E COMUNICACAO DE CANOAS,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275684,Pontual Net Mg Telecomunica�oes LTDA,BR,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
275745,Unknown,BR,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
275744,ONN TELECOMUNICACOES LTDA,BR,0,STUB: VULNERABLE,0.59,1,2,,-1.0,-1.0,-1.0,False
275743,Anploma Telecom Tecnologia e Comercio de Servi�os,BR,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
275741,LIGEIRA TELECOMUNICACOES LTDA,BR,0,STUB: VULNERABLE,1.56,1,1,,-1.0,-1.0,-1.0,False
275740,COM PROVEDOR DE INTERNET E EQUIPAMENTO LTDA,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275738,PACTO TELECOM LTDA,BR,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
275737,GO-NET TELECOM LTDA,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275736,Terranet Internet Telecomunicacao LTDA,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275734,Vds Telecom LTDA,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275733,FUTUROSTAR TV E INTERNET LTDA,BR,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
275732,Newvox Telecomunicações LTDA,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275731,UC2B SERVICOS DE TECNOLOGIA DA INFORMACAO LTDA,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275730,king fibra,BR,0,STUB: VULNERABLE,0.0,1,2,,-1.0,-1.0,-1.0,False
275729,SPOTNET TECNOLOGIA DE TELECOMUNICACOES LTDA,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275728,DIMENSIVA TECNOLOGIA LTDA,BR,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
275727,Unknown,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275770,Nord Telecom Ltda,BR,0,STUB: VULNERABLE,0.0,1,1,,-1.0,-1.0,-1.0,False
275768,AJC INTERNET LTDA,BR,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
275767,Netsix Servicos de Conexao A Internet LTDA,BR,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
275766,COELHO INTERNET LTDA,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275762,INFINIT NET TELECOM LTDA,BR,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
275761,HOSTEG HOSPEDAGEM E SERVIDORES LTDA,BR,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
275759,Unica Net LTDA,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275758,BR NET TEC DA INF E INFRAESTRUTURA DE REDES LTDA,BR,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
275757,OP NET LTDA,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275756,CENTRALNET LTDA-ME,BR,0,STUB: VULNERABLE,0.0,1,2,,-1.0,-1.0,-1.0,False
275755,Jonatas de Freitas Rodrigues ME,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275754,Edosnet Fibra LTDA,BR,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
275752,Unknown,BR,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
275750,BM Fibra,BR,0,STUB: VULNERABLE,0.0,2,2,,-1.0,-1.0,-1.0,False
275749,INFOLINK TELECOM LTDA,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275747,RURAL NET LTDA,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275793,DAQUIBRASIL SINAL DE FIBRA OTICA LTDA,BR,0,STUB: VULNERABLE,-1.0,2,3,,-1.0,-1.0,-1.0,False
275792,SEFAZ - SECRETARIA DE ESTADO DE FAZENDA,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275791,VISSOTTO E HARTMANN SERV DE COMUN E MULTIMIDIA,BR,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
275789,RF PROVEDORES E TECNOLIGIA LTDA,BR,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
275788,NAIARA DO NASCIMENTO,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275787,BARUQUE REOBTH EIRELI,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275786,INFRA DIGITAL TECNOLOGIA LTDA,BR,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
275782,Alliant Tecnologia Ltda,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275781,VELORA NETWORK E TELECOMUNICACOES PROVEDORES DE I,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275780,G.F INTERNET LTDA,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275779,SANTANA & LOPES TELECOMUNICACOES LTDA,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275778,SEBRATEL EMPRESAS TELECOMUNICACOES LTDA,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275775,CAKTOS SERVICOS DE INTERNET E TECNOLOGIA LTDA,BR,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
275773,Cubo Tecnologia Ltda.,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275772,P S C CONSULTORIA LTDA,BR,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
275771,BIGBOY INTERNET LTDA,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275822,CADDI SOLUCOES TECNOLOGICAS LTDA,BR,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
275814,JOSE FLORENCIO TRAVASSOS NETO ME,BR,0,STUB: VULNERABLE,-1.0,3,3,,-1.0,-1.0,-1.0,False
275812,MAX TECNOLOGIA E TELECOMUNICA��O LTDA,BR,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
275811,Very Telecom LTDA,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275810,Netja telecom,BR,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
275808,MICRONETS TELECOMUNICACOES E NETWORKING LTDA,BR,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
275807,INOVA FIBRA TELECOM LTDA,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275806,KOMODE TECNOLOGIA DA INFORMATICA LTDA,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275805,NEWLIKE TELECOM LTDA,BR,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
275804,TOPENET SERVICOS DE TELECOMUNICACAO LTDA,BR,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
275803,ERNANE DE J CABRAL,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275802,PROVEDOR DE INTERNET MATAVERDE ONLINE LTDA,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275799,Telbit Tecnologia da Informacao Ltda,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275798,Universidade Federal de Santa Catarina,BR,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
275795,LR TELECOM,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275794,SRTelecom Ltda,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
228,United States Department of Defense (DoD),US,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
227,"Headquarters, USAISC",US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
327687,Research and Education Network for Uganda,UG,0,REGRESSED,1.08,1,1,,2.9,0.4,11.6,True
327685,RAIN GROUP HOLDINGS (PTY) LTD,ZA,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
650950004,Unknown,XX,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
650950000,Unknown,XX,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
292979,Unknown,XX,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
4264073039,Unknown,XX,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
3946400,Unknown,XX,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
275839,KONECTIVA PROVEDOR DE INTERNET & CIA LTDA,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275838,ERM TELECOM LTDA,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275836,PLUGNET LTDA,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275830,VOX WI-FI TELECOMUNICACAO LTDA,BR,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
275828,J C B DE ANDRADE SERVICE INFORMATICA - CHIPSET,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
275827,VSNET CIPO LTDA,BR,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
275824,SUNO TELECOM LTDA,BR,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
327692,Smile Communications Ltd,ZZ,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
327691,Banco Millennium Atlantico S.A.,AO,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
327689,WebRunner Limited,KE,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
327688,Screamer Telecommunications,ZA,0,NOT ROUTED,1.35,0,0,,-1.0,-1.0,-1.0,False
241,Air Force Systems Networking,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
240,Air Force Systems Networking,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
239,University of Toronto,CA,0,STUB: VOLATILE,90.78,1,1,,7.4,64.2,100.0,False
238,Merit Network Inc.,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
236,Merit Network Inc.,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
235,Merit Network Inc.,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
234,Nether.Net,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
233,Merit Network Inc.,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
232,Merit Network Inc.,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
231,Michigan State University,US,0,STUB: VULNERABLE,0.0,3,3,,-1.0,-1.0,-1.0,False
230,Merit Network Inc.,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
229,Merit Network Inc.,US,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
327719,Serekunda Internet Exchange Point,GM,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
327717,SURETELECOM UGANDA LIMITED,ZZ,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
327716,Microteck Enterprises (Pty) Ltd.,BW,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
327715,Xpress Wireless (Pty) Ltd,ZA,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
327714,Zanzibar Connections Company Limited,TZ,0,STUB: VULNERABLE,3.03,1,1,,-1.0,-1.0,-1.0,False
327713,Equity Bank Ltd,KE,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
327712,Telecom Algeria,DZ,0,STUB: VULNERABLE,1.19,1,1,,-1.0,-1.0,-1.0,False
327710,Orange Côte d'Ivoire,CI,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
327706,"Power and Network, Backup Company Ltd",TZ,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
327705,"Federal University of Technology, Akure(FUTA)",NG,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
327701,Sabinet  Gateway,ZA,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
327700,Mozambique Research & Education Network - MoRENet,MZ,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
327698,Broadband Infraco,ZA,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
327697,TELCO OI SAS,RE,0,STUB: PASSIVE (Clean Pipe),0.68,0,4,,-1.0,-1.0,-1.0,False
327695,Ghana-India Kofi Annan Centre of Excellence in ICT,GH,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
327694,NamPower,NA,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
327745,WiFibre Pty Ltd,ZA,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
327742,Somali Wireless Network,SO,0,STUB: VULNERABLE,0.0,1,1,,-1.0,-1.0,-1.0,False
327741,INFOGENIE Technologies,CM,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
327740,Telecommunication Sevice  Providers Association of Kenya - TESPOK,ZZ,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
327738,STE AFRICELL RDC SPRL,CD,0,STUB: VULNERABLE,5.29,3,4,,-1.0,-1.0,-1.0,False
327737,Custom Solutions Business Trust,ZA,0,NOT ROUTED,1.37,0,0,,-1.0,-1.0,-1.0,False
327734,Econet-Leo SA,BI,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
327733,Saicom Voice Services Pty Ltd,ZA,0,STUB: VULNERABLE,1.9,1,2,,-1.0,-1.0,-1.0,False
327730,PPF PENSION FUND,TZ,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
327729,Babcock University,NG,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
327728,Cable Television Network Ltd.,TZ,0,STUB: VULNERABLE,0.0,2,2,,-1.0,-1.0,-1.0,False
327726,New telco South Africa Pty Ltd.,ZA,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
327725,UNITEL STP SARL,ST,0,STUB: PASSIVE (Clean Pipe),2.3,0,1,,-1.0,-1.0,-1.0,False
327722,COMSATES SARL,ML,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
327721,Interswitch Limited,NG,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
327720,Lacell SU,ZZ,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
327762,SWAZILAND PTC,SZ,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
327761,Oxygn ISP (PTY) LTD,ZA,0,STUB: VULNERABLE,0.0,1,3,,-1.0,-1.0,-1.0,False
327760,ELECTRO METIC ENTERPRISES PTY LTD,BW,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
327759,SGS MCNet Mocambique  Ltd,MZ,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
327757,ICT DYNAMIX (Pty) Limited,BW,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
327756,AIRTEL TCHAD,TD,0,STUB: VOLATILE,99.97,1,2,,0.0,99.9,100.0,False
327755,KT RWANDA NETWORK Ltd,RW,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
327754,RMS Powertronics CC,ZA,0,STUB: VULNERABLE,0.73,1,3,,-1.0,-1.0,-1.0,False
327753,SBM BANK (KENYA) LIMITED,KE,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
327752,RAWAFED LIBYA,LY,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
327751,LanDynamix,ZA,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,1.0,0.0,3.2,False
327750,JENNY INTERNET (PTY) LTD,ZA,0,STUB: ACTIVE LOCAL ROV,99.46,0,2,,0.6,97.1,100.0,False
327749,Digital Outsource Services Pty Ltd,ZA,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
327748,Co-operative Bank of Kenya,KE,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
327747,Sahal Telecom Somalia,SO,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
327746,DATACONNECT COTE D'IVOIRE,CI,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
327783,Smile Communications (Pty) Ltd,ZZ,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
327781,Vangibuzz (Pty) Ltd.,ZA,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
327778,Bank of Tanzania,TZ,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
327776,STATURE (PTY) LTD,BW,0,STUB: VULNERABLE,0.0,1,1,,-1.0,-1.0,-1.0,False
327775,Ponto de Intercambio Internet Angola (Angola IXP),AO,0,STUB: VULNERABLE,-1.0,3,3,,-1.0,-1.0,-1.0,False
327774,TANZANIA POSTAL BANK,TZ,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
327773,Guichet Unique du Commerce Extérieur De Côte d'Ivoire,CI,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
327772,Fulloutput 1086 cc,ZA,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
327771,Milan Cable,TZ,0,STUB: VULNERABLE,0.54,2,2,,-1.0,-1.0,-1.0,False
327770,Telecel Zimbabwe,ZW,0,STUB: VULNERABLE,3.57,2,2,,-1.0,-1.0,-1.0,False
327769,Spacetel - Guine-Bissau,GW,0,STUB: VOLATILE,99.66,1,2,,1.3,94.1,100.0,False
327768,Somcast Networks LLC,SO,0,STUB: UNRELIABLE,96.51,1,1,,33.8,0.0,96.5,False
327766,TECH PITCH LTD,KE,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
327765,Swazi MTN Ltd,SZ,0,STUB: VULNERABLE,0.56,2,2,,-1.0,-1.0,-1.0,False
327764,Somali Research & Education Network(SomaliREN),SO,0,STUB: VOLATILE,-1.0,1,1,,-1.0,-1.0,-1.0,False
327763,BOWEN UNIVERSITY,NG,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
327804,Municipal Network Services,ZA,0,STUB: FORTUITOUS ROV,99.89,0,1,,0.3,99.0,100.0,False
327803,Coscharis Technologies,NG,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
327802,MILLICOM CHAD SA,TD,0,STUB: FORTUITOUS ROV,99.99,0,1,,0.0,100.0,100.0,False
327801,Banco Sol,AO,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
327798,BURUNDI EDUCATION AND RESEARCH NETWORK - BERNET,BI,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
327797,ITM,CD,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
327796,Gabon Internet eXchange (Gab-IX),GA,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
327794,Clear Access (Pty) Ltd,ZA,0,STUB: VULNERABLE,0.67,1,1,,-1.0,-1.0,-1.0,False
327793,World Vision Kenya,KE,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
327792,Computer Sales & Services,TZ,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
327791,Centracom,ZA,0,STUB: VULNERABLE,0.0,2,2,,-1.0,-1.0,-1.0,False
327790,Wirels Connect (PTY) Ltd,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
327789,COMMCARRIER SATELLITE SERVICES LIMITED,KE,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
327788,Angola Cables,AO,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
327787,Ampath,ZA,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
327784,Fidelity Bank PLC,NG,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
327828,Somali Optical Networks,SO,0,STUB: VULNERABLE,0.25,1,1,,-1.0,-1.0,-1.0,False
327826,Safricom Telecommunications,ZA,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
327824,Converged Telecoms,ZA,0,STUB: VOLATILE,-1.0,1,1,,5.0,80.4,100.0,False
327823,Crown Interactive Limited,ZZ,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
327822,Airpark Beaufort West CC,ZA,0,STUB: VOLATILE,100.0,1,2,,45.3,0.0,100.0,False
327821,Mauritius Internet Exchange Point,MU,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
327820,SWECOM PLC,CM,0,STUB: VULNERABLE,6.36,1,1,,-1.0,-1.0,-1.0,False
327819,AZAM MEDIA LIMITED,TZ,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
327818,ISOCEL SA,BJ,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
327817,Ladysmith Wireless Solutions,ZA,0,STUB: VULNERABLE,0.0,1,2,,-1.0,-1.0,-1.0,False
327813,Host Africa (Pty) Ltd,ZA,0,STUB: VULNERABLE,-1.0,1,4,,-1.0,-1.0,-1.0,False
327812,Metacom (Pty) Limited,ZA,0,STUB: VULNERABLE,0.0,1,1,,-1.0,-1.0,-1.0,False
327809,ARC Informatique,SN,0,REGRESSED,4.76,1,1,,40.9,0.0,100.0,True
327808,TESUCO TELECOMMUNICATIONS (PTY) LTD,ZA,0,NOT ROUTED,100.0,0,0,,0.5,98.3,100.0,False
327806,CENTRO NACIONAL DAS TECNOLOGIAS DE INFORMACAO,AO,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
327805,Bundu NetworX (Pty) Ltd,ZA,0,STUB: VULNERABLE,1.39,1,1,,-1.0,-1.0,-1.0,False
327850,NEC XON SYSTEMS (PTY) LTD,ZA,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
327849,DIRECTEL COMMUNICATIONS (PTY) LTD,ZA,0,STUB: VOLATILE,44.79,0,1,,14.6,41.8,96.5,True
327848,Republic Bank (Ghana) Ltd,GH,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
327846,Wadi Degla Investments(WDI),EG,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
327845,Sage petroleum- Ghana,GH,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
327844,TISPA - Tanzania Internet Service Providers Association,TZ,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
327843,Pan Atlantic University,NG,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
327842,Trustco Group Holdings,NA,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
327840,RAIN GROUP HOLDINGS (PTY) LTD,ZA,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
327839,Woolworths(Proprietary) Ltd,ZA,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
327838,Egypt Linx for Communication Services,EG,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
327833,Central 8 Limitada,AO,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
327832,Safcor Freight (Pty) Ltd,ZA,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
327831,Djibouti Data Center SARL,DJ,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
