asn,name,cc,rir,cone,verdict,has_real_aspa,declared_providers,inferred_upstreams,jaccard_overlap
146713,China Education and Research Network (CERNET),CN,apnic,0,STUB: VULNERABLE,False,,38255,
146718,China Education and Research Network (CERNET),CN,apnic,0,STUB: VULNERABLE,False,,38255,
146719,China Education and Research Network (CERNET),CN,apnic,0,STUB: VULNERABLE,False,,38255,
146714,China Education and Research Network (CERNET),CN,apnic,0,STUB: VULNERABLE,False,,38255,
146721,China Education and Research Network (CERNET),CN,apnic,0,STUB: VULNERABLE,False,,38255,
146722,China Education and Research Network (CERNET),CN,apnic,0,STUB: VULNERABLE,False,,38255,
146723,China Education and Research Network (CERNET),CN,apnic,0,STUB: VULNERABLE,False,,38255,
146715,China Education and Research Network (CERNET),CN,apnic,0,STUB: VULNERABLE,False,,38255,
146716,China Education and Research Network (CERNET),CN,apnic,0,STUB: VULNERABLE,False,,38255,
146717,China Education and Research Network (CERNET),CN,apnic,0,STUB: VULNERABLE,False,,38255,
146720,China Education and Research Network (CERNET),CN,apnic,0,STUB: VULNERABLE,False,,38255,
146724,China Education and Research Network (CERNET),CN,apnic,0,STUB: VULNERABLE,False,,38255,
146725,China Education and Research Network (CERNET),CN,apnic,0,STUB: VULNERABLE,False,,38255,
146726,China Education and Research Network (CERNET),CN,apnic,0,STUB: VULNERABLE,False,,38255,
146727,China Education and Research Network (CERNET),CN,apnic,0,STUB: VULNERABLE,False,,38255,
146728,China Education and Research Network (CERNET),CN,apnic,0,STUB: VULNERABLE,False,,38255,
146729,China Education and Research Network (CERNET),CN,apnic,0,STUB: VULNERABLE,False,,38255,
146734,China Education and Research Network (CERNET),CN,apnic,0,STUB: VULNERABLE,False,,38255,
146730,China Education and Research Network (CERNET),CN,apnic,0,STUB: VULNERABLE,False,,38255,
146731,China Education and Research Network (CERNET),CN,apnic,0,STUB: VULNERABLE,False,,38255,
146737,China Education and Research Network (CERNET),CN,apnic,0,STUB: VULNERABLE,False,,38255,
146738,China Education and Research Network (CERNET),CN,apnic,0,STUB: VULNERABLE,False,,38255,
146739,China Education and Research Network (CERNET),CN,apnic,0,STUB: VULNERABLE,False,,38255,
146732,China Education and Research Network (CERNET),CN,apnic,0,STUB: VULNERABLE,False,,38255,
146733,China Education and Research Network (CERNET),CN,apnic,0,STUB: VULNERABLE,False,,38255,
146735,China Education and Research Network (CERNET),CN,apnic,0,STUB: VULNERABLE,False,,38255,
146736,China Education and Research Network (CERNET),CN,apnic,0,STUB: VULNERABLE,False,,38255,
146740,China Education and Research Network (CERNET),CN,apnic,0,STUB: VULNERABLE,False,,38255,
146741,China Education and Research Network (CERNET),CN,apnic,0,STUB: VULNERABLE,False,,38255,
146742,China Education and Research Network (CERNET),CN,apnic,0,STUB: VULNERABLE,False,,38255,
146743,China Education and Research Network (CERNET),CN,apnic,0,STUB: VULNERABLE,False,,38255,
146744,China Education and Research Network (CERNET),CN,apnic,0,STUB: VULNERABLE,False,,38255,
146749,"Wuxiang Cloud Valley Co., Ltd",CN,apnic,0,NOT ROUTED,False,,,
146745,China Education and Research Network (CERNET),CN,apnic,0,STUB: VULNERABLE,False,,38255,
146751,"Wuxiang Cloud Valley Co., Ltd",CN,apnic,0,NOT ROUTED,False,,,
146746,"TaiKang Insurance Group CO.,LTD.,Wuhan Operating Center",CN,apnic,0,NOT ROUTED,False,,,
146747,"Wuxiang Cloud Valley Co., Ltd",CN,apnic,0,NOT ROUTED,False,,,
146748,"Wuxiang Cloud Valley Co., Ltd",CN,apnic,0,NOT ROUTED,False,,,
146750,"Wuxiang Cloud Valley Co., Ltd",CN,apnic,0,NOT ROUTED,False,,,
146752,"Hangzhou binjiang, jiangling road dongfangshangwu hui...",CN,apnic,0,NOT ROUTED,False,,,
146753,kgzxnet,CN,apnic,0,NOT ROUTED,False,,,
146754,Beijing ZhiZhu Information Technology Outsourcing Ser...,CN,apnic,0,NOT ROUTED,False,,,
146757,"Ningxia Zhongwei New Internet Exchange Center Co., Ltd.",CN,apnic,0,NOT ROUTED,False,,,
146758,"ShangHai Sensetime Technology Development Co., Ltd.",CN,apnic,0,STUB: VULNERABLE,False,,24400;17621,
146761,NATIONAL(SHANGHAI) NEW-TYPE INTERNET EXCHANGE POINT,CN,apnic,0,NOT ROUTED,False,,,
146762,NATIONAL(SHANGHAI) NEW-TYPE INTERNET EXCHANGE POINT,CN,apnic,1,PARTIAL: VULNERABLE (Mixed),False,,7713;33891;20485;9002;9930;15830;6939,
146763,"Han's Global Technology Co., Ltd.",CN,apnic,0,NOT ROUTED,False,,,
393892,Mid Century Communications,US,arin,0,STUB: PASSIVE (Clean Pipe),False,,10242;6939,
393891,Nutrien,CA,arin,0,STUB: VOLATILE,False,,9002;7018;174;34927;852;6327;6939;3356,
146767,"Shanghai Xinsai Cloud Computing Technology Co., LTD",CN,apnic,0,NOT ROUTED,False,,,
146768,Unified Identification Code Registration Management C...,CN,apnic,0,NOT ROUTED,False,,,
393893,Alliance Cloud Services LLC,US,arin,0,STUB: PASSIVE (Clean Pipe),False,,5650;33491,
146770,Dongguan Government Service Data Administration Bureau,CN,apnic,0,NOT ROUTED,False,,,
146771,"CCB Fintech Co., Ltd.",CN,apnic,0,STUB: VULNERABLE,False,,56048,
146772,"Shenzhen Pengcheng communication network Co., Ltd",CN,apnic,0,STUB: VULNERABLE,False,,56040,
146773,Beijing WangJu Interworking Information Technology Co. LTD,CN,apnic,0,NOT ROUTED,False,,,
146774,Hardcore Communication Co.,CN,apnic,0,NOT ROUTED,False,,,
146775,Dongfeng MOTOR  COMPANY  LIMITED,CN,apnic,0,NOT ROUTED,False,,,
146776,"BEI JING BDA NETWORK &INFORMATION CO.,LTD",CN,apnic,0,NOT ROUTED,False,,,
146777,"Beijing Deyuan Fanghui Technology Development Co., Ltd",CN,apnic,0,NOT ROUTED,False,,,
146778,"Beijing BG-SUGON Big Data Co.,Ltd",CN,apnic,0,NOT ROUTED,False,,,
146779,"Tianjin SmartBC Network Technology Co., Ltd",CN,apnic,0,NOT ROUTED,False,,,
393895,"LOANDEPOT.COM, LLC",US,arin,0,STUB: VULNERABLE,False,,3257;32787;3356,
146781,"Beijing Sankuai Cloud Computing Co.,Ltd.",CN,apnic,0,NOT ROUTED,False,,,
146782,University Of Chinese Academy Of Social Sciences,CN,apnic,0,STUB: VULNERABLE,False,,4808;4847,
146783,"Shandong Future Interconnect-Tech Co.,Ltd",CN,apnic,0,NOT ROUTED,False,,,
393896,"The Harrison Memorrial Hospital, Inc.",US,arin,0,STUB: PASSIVE (Clean Pipe),False,,7018;10796,
146785,"Sichuan Mengniao Cloud Computing Co., Ltd",CN,apnic,0,NOT ROUTED,False,,,
146786,"Conicloud Communication Service Co., Ltd",CN,apnic,0,NOT ROUTED,False,,,
146787,"Hengyang Jiangwan Network Technology Co., Ltd.",CN,apnic,0,NOT ROUTED,False,,,
146788,"China Broadcasting Network Co., Ltd",CN,apnic,35,VULNERABLE,False,,4134,
146789,"Zhejiang Sihe Intelligent Engineering Co., LTD",CN,apnic,0,NOT ROUTED,False,,,
146790,"Shanghai Shizhi Information Technology Co., LTD",CN,apnic,0,NOT ROUTED,False,,,
146791,"Beijing Kingsoft Cloud Internet Technology Co., Ltd",CN,apnic,0,NOT ROUTED,False,,,
146792,"Shanghai Shenfu Information Technology Co., Ltd",CN,apnic,0,NOT ROUTED,False,,,
146793,"Shanghai Youxun Industrial Co.,Ltd.",CN,apnic,0,NOT ROUTED,False,,,
146794,"Zhejing Yitian cloud Information Technology Co., Ltd",CN,apnic,0,NOT ROUTED,False,,,
146795,"Wenzhou Yunfeng Network Technology Co., Ltd",CN,apnic,0,NOT ROUTED,False,,,
146796,"Shanghai Jingchen Technology Co., Ltd",CN,apnic,0,NOT ROUTED,False,,,
146797,Beijing micro network cohesionnetwork science and tec...,CN,apnic,0,NOT ROUTED,False,,,
146798,"Guangdong New Concept Network Co., Ltd",CN,apnic,0,NOT ROUTED,False,,,
146799,"BSB Home Appliances Holding China Co.,Ltd.",CN,apnic,0,NOT ROUTED,False,,,
146800,"Guangzhou Zhurui Information Technology Co., Ltd",CN,apnic,0,NOT ROUTED,False,,,
146801,"BSB Home Appliances Holding China Co.,Ltd.",CN,apnic,0,NOT ROUTED,False,,,
146802,"China Broadcasting Network Yunnan Co.,Ltd",CN,apnic,0,STUB: VULNERABLE,False,,146788,
393900,"In-Q-Tel, Inc.",US,arin,0,NOT ROUTED,False,,,
393899,RESORTS WORLD LAS VEGAS LLC,US,arin,0,STUB: VULNERABLE,False,,23005,
146805,Yantai Municipal Big Data Bureau,CN,apnic,0,NOT ROUTED,False,,,
146806,"Beijing Yunlian Interactive Technology Co., Ltd.",CN,apnic,0,STUB: VULNERABLE,False,,24400,
146807,"Shanghai Data Center Science Co., Ltd",CN,apnic,0,NOT ROUTED,False,,,
146808,"Beijing Youranjingling Culture Co., Ltd",CN,apnic,0,NOT ROUTED,False,,,
146809,"Jiangsu Anfutong Information Technology Co., Ltd",CN,apnic,0,NOT ROUTED,False,,,
146810,Shanghai Hewlett-Packard Co. Ltd. Dalian Branch,CN,apnic,0,STUB: VULNERABLE,False,,24400,
146811,"Beijing Beiqing Cloud Technology Co., Ltd.",CN,apnic,0,NOT ROUTED,False,,,
146812,"Deutsche Bank (China) Co., Ltd. Shanghai Branch",CN,apnic,0,STUB: VULNERABLE,False,,24400;4812,
146813,Shanghai Suiji Networks Tech. Co. Ltd.,CN,apnic,0,STUB: VULNERABLE,False,,21859,
146814,"Hong Kong University of Science and Technology, Dongchung Town,",CN,apnic,0,STUB: VULNERABLE,False,,56040,
146815,"Qingdao Zhonghai Dilian Information Technology Co., Ltd",CN,apnic,0,NOT ROUTED,False,,,
146816,"Guizhou Moutai Winery (Group) Co., Ltd.",CN,apnic,0,STUB: VULNERABLE,False,,4837,
146817,"Hubei Feixun Network Co., Ltd",CN,apnic,0,STUB: VULNERABLE,False,,9808,
146818,Sinochem Corporation,CN,apnic,0,NOT ROUTED,False,,,
146819,TianHe Computer Technology Limited Company In TianJin,CN,apnic,0,NOT ROUTED,False,,,
146820,Ministry of Housing and Urban-Rural Development Information,CN,apnic,0,NOT ROUTED,False,,,
146821,China Broadcasting TV Net,CN,apnic,0,NOT ROUTED,False,,,
146822,Shenzhenshi Zhongyun Shujujishu Youxiangongsi,CN,apnic,0,STUB: VULNERABLE,False,,4837;56046,
146823,"Hunan Huayun Data Lake Information Technology Co.,LTD.",CN,apnic,0,NOT ROUTED,False,,,
146824,"GOLD SEA COMMUNICATIONS CO.,LTD",CN,apnic,0,NOT ROUTED,False,,,
146825,"Qinghai yunruantong cloud computing Co., Ltd",CN,apnic,0,NOT ROUTED,False,,,
146826,"Liaoning Kaixun Cloud Co., Ltd.",CN,apnic,0,NOT ROUTED,False,,,
146827,Beijing XunTong Communication Service Co. Ltd,CN,apnic,0,NOT ROUTED,False,,,
146828,"Hunan Commrun Intelligent Technology Co., Ltd.",CN,apnic,0,NOT ROUTED,False,,,
146829,"Sichuan Sihe Cloud Computing Co., Ltd.",CN,apnic,0,NOT ROUTED,False,,,
146830,"SiChuan XunYou Network Technologe Limit, co",CN,apnic,0,NOT ROUTED,False,,,
146831,"SiChuan XunYou Network Technologe Limit, co",CN,apnic,0,NOT ROUTED,False,,,
146832,"SiChuan XunYou Network Technologe Limit, co",CN,apnic,0,NOT ROUTED,False,,,
146833,"SiChuan XunYou Network Technologe Limit, co",CN,apnic,0,NOT ROUTED,False,,,
146834,"SiChuan XunYou Network Technologe Limit, co",CN,apnic,0,STUB: VULNERABLE,False,,7713;9002;6939;21859,
146835,"Nanchang index technology development Co.,LTD",CN,apnic,0,NOT ROUTED,False,,,
393906,TSI,US,arin,0,STUB: VULNERABLE,False,,23005;22911,
146837,"HS network(Beijing) Telecommunication Co., Ltd",CN,apnic,0,NOT ROUTED,False,,,
146838,China Broadcasting TV Net,CN,apnic,0,STUB: VULNERABLE,False,,146788,
146839,"HUITIAN NETWORK TECHNOLOGY CO.,LTD",CN,apnic,0,NOT ROUTED,False,,,
146840,"Hefei City Cloud Data Center Co., Ltd",CN,apnic,0,NOT ROUTED,False,,,
146841,Tianjin GiantDC Data Technology Co.Ltd,CN,apnic,0,STUB: VULNERABLE,False,,9808,
146842,ChinaDataCom Corporation Limited,CN,apnic,0,STUB: VULNERABLE,False,,24400;4812;17621,
146843,"Haining Sihe Intelligent Technology Co., Ltd.",CN,apnic,0,NOT ROUTED,False,,,
146844,Bank of Communications,CN,apnic,0,NOT ROUTED,False,,,
146845,"Shanghai Longjing Information Technology Co., Ltd",CN,apnic,0,NOT ROUTED,False,,,
146846,COMTEL NETWORKS PRIVATE LIMITED,IN,apnic,0,NOT ROUTED,False,,,
146847,BRISKCOM INFOWAY PRIVATE LIMITED,IN,apnic,0,NOT ROUTED,False,,,
265841,KOTIK LIDIA INES,AR,lacnic,0,STUB: VULNERABLE,False,,263774,
146849,HS NETWORKS PRIVATE LIMITED,IN,apnic,0,NOT ROUTED,False,,,
146850,PUNE DIGITALIZATION PVT LTD,IN,apnic,0,STUB: VULNERABLE,False,,136284;138311,
146851,MANSUKH SECURITIES AND FINANCE LIMITED,IN,apnic,0,STUB: VULNERABLE,False,,45820;134375,
146852,SBSYSTEMS,IN,apnic,0,STUB: VULNERABLE,False,,137085,
146853,BLUENET BROADBAND SERVICES PRIVATE LIMITED,IN,apnic,0,STUB: VULNERABLE,False,,9730,
146854,HASINI COMMUNICATONS,IN,apnic,0,NOT ROUTED,False,,,
146855,MEGHLINK INDIA LLP,IN,apnic,0,STUB: VULNERABLE,False,,45820,
146856,Fabnet Services Private Limited,IN,apnic,0,NOT ROUTED,False,,,
146857,YOLO INFRA SOLUTIONS,IN,apnic,0,NOT ROUTED,False,,,
146858,NEWAGE MEDIA AND VENTURES PRIVATE LIMITED,IN,apnic,0,NOT ROUTED,False,,,
146859,Absolute Networks Pvt Ltd,IN,apnic,0,STUB: VULNERABLE,False,,17439,
146860,Skytech Mediacom Opc Private Limited,IN,apnic,0,STUB: VULNERABLE,False,,58678,
146861,Flyfast Connections Private Limited,IN,apnic,0,NOT ROUTED,False,,,
146862,SUDHANA TELECOM,IN,apnic,0,NOT ROUTED,False,,,
146863,SHYAM DATA AND VOICE SERVICES PVT LTD,IN,apnic,0,STUB: VULNERABLE,False,,4755,
146864,MEGNET,IN,apnic,0,STUB: VULNERABLE,False,,4755,
146865,Sporada Technologies India Private Limited,IN,apnic,0,STUB: VULNERABLE,False,,17465,
146866,SAMRUDDHI COMMUNICATION PRIVATE LIMITED,IN,apnic,0,STUB: VULNERABLE,False,,132770,
146867,AUTHENTECH SOFTWARE,IN,apnic,0,NOT ROUTED,False,,,
146868,LOGICLABS TECHNOLOGIES PRIVATE LIMITED,IN,apnic,0,NOT ROUTED,False,,,
146869,SPARKLIGHT INTERNET PRIVATE LIMITED,IN,apnic,0,NOT ROUTED,False,,,
146870,TJSB SAHAKARI BANK LTD,IN,apnic,0,STUB: VULNERABLE,False,,9498;9583,
146871,MANAV RACHNA VIDYANATARIKSHA PRIVATE LIMITED,IN,apnic,0,NOT ROUTED,False,,,
146872,Weblink Systems Private Limited,IN,apnic,0,STUB: VULNERABLE,False,,17439,
146873,NETLINK TELECOM PVT LTD,IN,apnic,0,NOT ROUTED,False,,,
146874,INFYNIX DATA SERVICES PRIVATE LIMITED,IN,apnic,0,NOT ROUTED,False,,,
146875,GULBARGA NET INTERNET CABLE SERVICE,IN,apnic,0,STUB: VULNERABLE,False,,137085,
146876,PIONEER DIGITAL TV PRIVATE LIMITED,IN,apnic,0,STUB: VULNERABLE,False,,9498,
146877,GIGA FIBERNET,IN,apnic,0,NOT ROUTED,False,,,
146878,CLOUDTECHTIQ ENTERPRISES PRIVATE LIMITED,IN,apnic,0,NOT ROUTED,False,,,
146879,LOWES SERVICES INDIA PRIVATE LIMITED,IN,apnic,0,STUB: VULNERABLE,False,,9498;4755,
146880,Velankani Infrastructure Private Limited,IN,apnic,0,NOT ROUTED,False,,,
146881,DAAN COMMUNICATIONS PRIVATE LMITED,IN,apnic,0,STUB: VULNERABLE,False,,18002;134877,
146882,SAKSHAM TELECOM PRIVATE LIMITED,IN,apnic,0,NOT ROUTED,False,,,
146883,NPRSQUARE INET SOLUTIONS PVT LTD,IN,apnic,0,NOT ROUTED,False,,,
146884,SKYCOMM INTERNET SERVICES PRIVATE LIMITED,IN,apnic,0,STUB: VULNERABLE,False,,59191,
146885,PIONEER DIGITAL TV PRIVATE LIMITED,IN,apnic,0,NOT ROUTED,False,,,
146886,HCL Corporation Private Limited,IN,apnic,0,STUB: VULNERABLE,False,,9498;55836,
146887,APNIC ASN block,IN,apnic,0,STUB: VULNERABLE,False,,20485,
146888,Cloud8In Technologies Private Limited,IN,apnic,0,STUB: VULNERABLE,False,,18229,
146889,SHIV SHAMBHO CABLE NETWORK,IN,apnic,0,NOT ROUTED,False,,,
146890,SHARVA TELENET PRIVATE LIMITED,IN,apnic,0,STUB: VULNERABLE,False,,55836;18229,
146891,SMS ELAB PRIVATE LIMITED,IN,apnic,0,NOT ROUTED,False,,,
146892,Planet Digital Networks Private Limited,IN,apnic,0,NOT ROUTED,False,,,
146893,SHAKTI ENTERPRISES,IN,apnic,0,NOT ROUTED,False,,,
146894,Au Networks Pvt Ltd,IN,apnic,0,STUB: VULNERABLE,False,,135269;134014,
146895,WORLDSHORE INFOCOM PVT LTD,IN,apnic,0,STUB: VULNERABLE,False,,131262,
146896,HRM TECHNOLOGIES PVT LTD,IN,apnic,0,NOT ROUTED,False,,,
146897,Vertoz Limited,IN,apnic,0,NOT ROUTED,False,,,
146898,HBROS BROADBAND PVT LTD,IN,apnic,0,STUB: VULNERABLE,False,,137085,
146899,Trivnet Networks Pvt Ltd,IN,apnic,0,NOT ROUTED,False,,,
146900,TRISHA ENTERPRISES,IN,apnic,0,NOT ROUTED,False,,,
146901,PR SHREE NETWORKS PRIVATE LIMITED,IN,apnic,0,STUB: VULNERABLE,False,,151732,
146902,BIGVENTURES MEDIA PVT LTD,IN,apnic,3,REGRESSED,False,,133296;9498,
146903,VORRUCKEN NETWORKS PRIVATE LIMITED,IN,apnic,0,NOT ROUTED,False,,,
146904,MICRONET GIGAFIBER PRIVATE LIMITED,IN,apnic,6,REGRESSED,False,,4755,
